Unnamed: 0,course_title,course_organization,course_certificate_type,course_time,course_rating,course_reviews_num,course_difficulty,course_url,course_students_enrolled,course_skills,course_summary,course_description,language_code
373,Fundamentals of Accounting,University of Illinois at Urbana-Champaign,Specialization,3 - 6 Months,4.7,10.6k,Beginner,https://www.coursera.org/specializations/accounting-fundamentals,"70,385","['Income Statement', 'Cost', 'Financial Statement', 'Balance Sheet']","['Write purely functional programs using recursion, pattern matching, and higher-order functions', 'Design immutable data structures', 'Write programs that effectively use parallel collections to achieve performance', 'Manipulate data with Spark and Scala']","This Specialization provides a hands-on introduction to functional programming using the widespread programming language, Scala. It begins from the basic building blocks of the functional paradigm, first showing how to use these blocks to solve small problems, before building up to combining these concepts to architect larger functional programs. You'll see how the functional paradigm facilitates parallel and distributed programming, and through a series of hands on examples and programming assignments, you'll learn how to analyze data sets small to large; from parallel programming on multicore architectures, to distributed programming on a cluster using Apache Spark. A final capstone project will allow you to apply the skills you learned by building a large data-intensive application using real-world data.
Applied Learning Project
Learners will build small to medium size Scala applications by applying knowledge and skills including: functional programming, parallel programming, manipulation of large data sets, higher-order functions, property-based testing, functional reactive programming.
",en
168,Computational Thinking for Problem Solving,University of Pennsylvania,Course,1 - 4 Weeks,4.7,3.6k,Beginner,https://www.coursera.org/learn/computational-thinking-problem-solving,"18,422","['Simple Algorithm', 'Python Programming', 'Problem Solving', 'Computation']",[],"Paired with humorous elements and illustrating examples, the Competitive Strategy and Organization Design specialization is the ideal choice for curious individuals who enjoy unique learning experiences and innovative teaching approaches. Its style is likely to appeal especially to young, middle-aged and young-at-heart learners.
The specialization is indended for learners interested in engaging in fundamental theories and concepts of strategy and organization and applying these to practice. Employed professionals and management students will benefit from deepening and refreshing their existing knowledge by means of our specialization. Learners with non-business backgrounds will gain valuable additional business insights complementing their existing knowledge.
Participants will learn to understand and analyze
● behavior of organizations in situations in which strategic decisions are interdependent
● strategies to build up and maintain a customer base
● internal workings of an organization as well as its interaction with the outside world, i.e. partners, complementors and competitors
● the design of an effective organization that can compete, grow and adjust flexibly to different environments
This specialization is the only online learning program in which students can learn and laugh at the same time. That said, we are looking forward to learning and laughing with you!
Applied Learning Project
The specialization is designed for gaining knowledge on the theory and concepts of competitive strategy and organization design. Through illustrating real-world examples, interviews with industry experts as well as own hands-on project experience learners have the opportunity to immediately apply newly gained theoretical insights to practical challenges.
Throughout all modules of the specialization, students’ learning process is aided through plenty of interaction opportunities.
In the final industry project, learners can apply all the knowledge gained throughout the specialization to solve a real-life business problem faced by our partner company.
",en
213,Data Analysis and Visualization Foundations,IBM,Specialization,3 - 6 Months,4.7,1.1k,Beginner,https://www.coursera.org/specializations/data-analysis-visualization-foundations,"184,475","['Microsoft Excel', 'Data Analysis', 'Data Visualization (DataViz)', 'IBM Cognos Analytics', 'Dashboard', 'Pivot Charts', 'Data Structure', 'cognos analytics', 'Data Science', 'Spreadsheet', 'Pivot Table']",[],"Cybersecurity affects everyone, including in the delivery of basic products and services. If you or your organization want to better understand how to address your cybersecurity, this is the course for you and your colleagues to take -- from seasoned professionals to your non-technical colleagues.
Your instructor, Dr. Charles Harry, has served on the front lines with the NSA (National Security Agency) and as an expert advising corporate and institutional leaders on managing cybersecurity risk. And he brings a rare and engaging perspective to help you learn cybersecurity from the ground up.

Cybersecurity for Everyone lays the groundwork to understand and explore the key issues facing policy makers attempting to manage the problem of cybersecurity, from its technical foundations to the domestic and international policy considerations surrounding governance, privacy, and risk management, to applications for achieving the goals of an enterprise, an institution, or a nation. This course is designed for students with some or no background in information technology, whether a novice or active in the cybersecurity field (engineers and computer scientists will learn the broader context and business aspects of cybersecurity), and will provide the principles to understand the current debates shaping a rapidly evolving security landscape.
",en
374,Fundamentals of Computing,Rice University,Specialization,3 - 6 Months,4.7,1.9k,Beginner,https://www.coursera.org/specializations/computer-fundamentals,"27,875","['Recursion', 'Algorithms', 'Python Programming', 'Dynamic Programming']",[],"Accounting is the “language of business.”  Being able to understand this language allows individuals both inside and outside of an organization to join the “conversation” about how the organization is performing and how it can improve future performance.  Financial accounting focuses on the reports that managers generate to provide interested external parties a summary of the firm’s financial position and operations.  Managerial accounting focuses on the information and the analytical tools and techniques that help managers and employees make the right business decisions. 
In this Specialization, you will learn the fundamentals of both of these purposes of accounting.  More specifically, you will understand the financial statements that managers create, and be able to interpret and analyze these statements to assess the financial position of the organization.  You will also identify and understand the nature, purpose, and importance of different types of decision-useful accounting information, and use analytical tools and techniques to use this information to make business decisions.  Via the capstone, you will apply these fundamentals via the lens of a new business, creating a business plan, forecasts and budgets, and anticipated information needs for decisions made by you as owner and manager, your employees, and external parties such as future shareholders, creditors, and other constituents.  
",en
156,Cloud Application Development Foundations,IBM,Specialization,3 - 6 Months,4.7,277,Beginner,https://www.coursera.org/specializations/ibm-cloud-application-development-foundations,"6,028","['Devops', 'Python Programming', 'Node.Js', 'HTML and CSS', 'Cloud Applications']","['The science of climate change', 'The economics of climate change ', 'The finance of climate change']","Applied Learning Project
",en
148,Child Nutrition and Cooking,Stanford University,Course,1 - 3 Months,4.7,22,Beginner,https://www.coursera.org/learn/childnutrition,,"['Nutrition', 'Organic Food', 'Food Safety', 'Food Science']","['Work with the fundamental operations of ChatGPT, tokens, models, parameters, and influence the generated responses.', ""Experiment with key parameters such as 'temperature', 'max tokens', 'top p', 'frequency penalty', and 'presence penalty' in the ChatGPT Playground."", 'Manipulate system-level and user-level roles to effectively guide AI responses towards a simulated chatbot']","Welcome to the 'ChatGPT Playground for Beginners: Introduction to the world of AI' guided project! In this project, you'll create an AI-powered Health Assistant using the ChatGPT Playground Graphical User Interface, simulating a conversation between a family doctor and a patient. By delving into the tool's key parameters, you'll learn how to effectively guide AI text generation and ensure your AI assistant provides contextually appropriate medical advice. You will experiment with parameters, plan out the patient-doctor conversations, and refine your prompts to simulate a realistic health consultation. You'll aim to customize the chatbot to accept and respond to real patient queries, learning how to adjust your parameters and prompts when the AI doesn't respond as expected.
This project is suitable for beginner learners interested in AI and its potential in transforming online communication. No prior experience with AI or ChatGPT is required, making it an ideal starting point for AI enthusiasts and healthcare innovators. Please note, you will need a credit card to enable pay as you go tokens to use the Playground. You may be entitled to trial credits in which case there will be no cost to use the service. This project should take approximately 1 hour to complete.
",en
378,Fundamentals of GIS,"University of California, Davis",Course,1 - 4 Weeks,4.7,341,Beginner,https://www.coursera.org/learn/gis,"4,896","['Spatial Analysis', 'Data Analysis', 'Data Visualization (DataViz)', 'Software']","['How Mach number can impact stall speed.', 'Why turboprops consume less than turbojets.', 'What exactly mean indications given by flight instruments (i.e. anemometer, altimeter).']","How do planes take off? How do they fly? How do pilots maintain control of them? And how high can airplanes fly?

Get answers to all these questions and more with this specialization exploring the fundamentals of flight mechanics. You will learn how the laws of physics apply to airplanes and discover important concepts in aviation including lift, drag, and propulsion.
Applied Learning Project
In each course, learners are invited to complete exercises in the form of case studies to put into practice the skills they have learned. These exercises are built around simulators allowing the manipulation of variables defined by the learner himself.
",en
384,Fundamentals of Quantitative Modeling,University of Pennsylvania,Course,1 - 4 Weeks,4.7,9.2k,Mixed,https://www.coursera.org/learn/wharton-quantitative-modeling,"312,961","['Modeling', 'Linear Regression', 'Probabilistic Models', 'Regression Analysis']","['How to initiate, define and organize a project', 'How to develop a project plan, including scoping, sequencing tasks, and determining a critical path', 'How to assess, prioritize and manage project risk', 'How to execute projects and use the earned value approach for monitoring and controlling progress']","Projects are all around us. Virtually every organization runs projects, either formally or informally. We are engaged in projects at home and at work. Across settings, planning principles and execution methodologies can offer ways in which projects can be run more effectively and efficiently. Project management provides organizations (and individuals) with the language and the frameworks for scoping projects, sequencing activities, utilizing resources, and minimizing risks.
This is an introductory course on the key concepts of planning and executing projects. We will identify factors that lead to project success, and learn how to plan, analyze, and manage projects. Learners will be exposed to state-of-the-art methodologies and to considering the challenges of various types of projects.
",en
454,"HTML, CSS, and Javascript for Web Developers",Johns Hopkins University,Course,1 - 3 Months,4.7,1.1k,Mixed,https://www.coursera.org/learn/html-css-javascript-for-web-developers,"72,882","['HTML', 'JavaScript', 'Css Frameworks', 'Cascading Style Sheets (CSS)']","['Create a simple form with a responsive layout using HTML5 and CSS', 'Create a responsive layout using CSS ', 'Create a UI using Bootstrap', 'Implement debugging tools']","In this course, you’ll use software development tools like HTML to build attractive web pages that work well—and you’ll use structured semantic data to control how websites appear to the end user. 
You will then dive deeper into CSS by applying increasingly specific styling to various elements. You’ll learn to use Bootstrap’s grid system to create layouts and work with components and themes. Finally, you’ll explore debugging and learn how it can be utilized to banish common front-end errors.

By the end of this course you will be able to:

•	Create a simple form with a responsive layout using HTML5 and CSS
•	Create a responsive layout using CSS 
•	Create a UI using Bootstrap
•	Implement debugging tools

This is a beginner course for learners who would like to prepare themselves for a career in front-end development. To succeed in this course, you do not need prior development experience, only basic internet navigation skills and an eagerness to get started with coding.
",en
290,English for Journalism,University of Pennsylvania,Course,1 - 3 Months,4.7,10.3k,Mixed,https://www.coursera.org/learn/journalism,"50,619","['English Grammar', 'News Reporting', 'English Language', 'Broadcast']",[],"This specialization provides introductory knowledge about the energy industry and associated career opportunities, whether you are interested in a utility technician or utility worker role, or emerging green energy solutions. It is intended for those considering a career in the field, and people already working in the industry who have less than three years of experience and have not completed similar training. Through four courses, learners receive an overview of electric power systems, natural gas, safety practices, and the energy industry as a whole. To learn more, please watch the overview video by copying and pasting the following link into your web browser: https://www.youtube.com/watch?time_continue=2&v=2Yh9qIYiUDkOpens in a new tab.
Applied Learning Project
Participants engage in exploratory opportunities and preparatory steps, creating a roadmap to achieve personal goals related to an energy industry career. The result is a tangible artifact for participants to include in their professional portfolio and leverage relevant prospects.  
 
",en
198,"Custom Models, Layers, and Loss Functions with TensorFlow",DeepLearning.AI,Course,1 - 3 Months,4.7,263,Intermediate,https://www.coursera.org/learn/custom-models-layers-loss-functions-with-tensorflow,"12,799","['Functional API', 'Custom Layers', 'Custom and Exotic Models with Functional API', 'Custom Loss Functions']",[],"This course explores some of the key themes and capabilities of cultural competence by exploring Aboriginal experiences and narratives of Sydney. 
Australia was ‘claimed’ for the British Crown in 1770, by Captain James Cook, but the invasion began in earnest when the First Fleet of British arrived in 1788 and established a penal colony in Sydney.   

As a consequence Sydney is a city rich in diverse pre-colonial, colonial and contemporary sites of significance to Aboriginal peoples. Too often though our perceptions about Aboriginal peoples consign them to an ancient past or perpetuates stereotypical imaginations that Aboriginal peoples live in remote communities (Hinkson, 2010).  

At the heart of this MOOC is the theme that Sovereignty was never ceded and Sydney always was and always will be Aboriginal Land. Despite this the Aboriginal presence in the city is often invisible to non-Aboriginal eyes. This course aims to bring to light marginalised narratives of Aboriginal presence in this space.

To understand hidden and marginalised narratives and experiences it is necessary to develop cultural competence capabilities. Key elements of practicing cultural competence include being able to understand and interrogate context, which in the case of Sydney includes not only learning about the peoples, places and histories of Aboriginal Sydney but to also understand issues about how knowledge is created and how dominant narratives can exclude diverse knowledges and experiences. 

Course learning outcomes

1.	Develop knowledge about cultural competence capabilities. 
2.	Develop a deeper and multi-layered knowledge and understanding about Aboriginal peoples, cultures and places in Sydney.
3.	Develop a greater understanding of how history, cultures and places are represented, contested and interpreted and how that relates to their own context. 

Acknowledgement of Country

We acknowledge that this course was developed on the land of the Gadigal Peoples of the Eora nation. We pay our respect to the Traditional Owners of this land and acknowledge that the land that the University of Sydney was built on has been a place of learning for many thousands of years.
",en
20,AI for Medicine,DeepLearning.AI,Specialization,1 - 3 Months,4.7,2.2k,Intermediate,https://www.coursera.org/specializations/ai-for-medicine,"41,525","['model interpretation', 'Image Segmentation', 'natural language extraction', 'Machine Learning', 'time-to-event modeling']","['Diagnose diseases from x-rays and 3D MRI brain images', 'Predict patient survival rates more accurately using tree-based models', 'Estimate treatment effects on patients using data from randomized trials', 'Automate the task of labeling medical datasets using natural language processing']","AI is transforming the practice of medicine. It’s helping doctors diagnose patients more accurately, make predictions about patients’ future health, and recommend better treatments. This three-course Specialization will give you practical experience in applying machine learning to concrete problems in medicine.
These courses go beyond the foundations of deep learning to teach you the nuances in applying AI to medical use cases.  If you are new to deep learning or want to get a deeper foundation of how neural networks work, we recommend taking the Deep Learning SpecializationOpens in a new tab.
Applied Learning Project
Medicine is one of the fastest-growing and important application areas, with unique challenges like handling missing data. You’ll start by learning the nuances of working with 2D and 3D medical image data. You’ll then apply tree-based models to improve patient survival estimates. You’ll also use data from randomized trials to recommend treatments more suited to individual patients. Finally, you’ll explore how natural language extraction can more efficiently label medical datasets.
",en
11,AI Foundations for Everyone,IBM,Specialization,3 - 6 Months,4.7,14k,Beginner,https://www.coursera.org/specializations/ai-foundations-for-everyone,"20,717","['Data Science', 'Deep Learning', 'Artificial Intelligence (AI)', 'Machine Learning', 'Watson (Computer)']",[],"Artificial Intelligence (AI) is no longer science fiction. It is rapidly permeating all industries and having a profound impact on virtually every aspect of our existence. Whether you are an executive, a leader, an industry professional, a researcher, or a student - understanding AI, its impact and transformative potential for your organization and our society is of paramount importance. 
 This specialization is designed for those with little or no background in AI, whether you have technology background or not, and does not require any programming skills. It is designed to give you a firm understanding of what is AI, its applications and use cases across various industries. You will become acquainted with terms like Machine Learning, Deep Learning and Neural Networks. 
Furthermore, it will familiarize you with IBM Watson AI services that enable any business to quickly and easily employ pre-built AI smarts to their products and solutions. You will also learn about creating intelligent virtual assistants and how they can be leveraged in different scenarios.
 By the end of this specialization, learners will have had hands-on interactions with several AI environments and applications, and have built and deployed an AI enabled chatbot on a website – without any coding. 
Applied Learning Project
Learners will perform several no-code hands-on exercises in each of the  three courses. At the end of the last course, learners would have developed,  tested, and deployed a Watson AI powered customer service chatbot on a website to delight their clients.
",en
487,IBM Data Warehouse Engineer,IBM,Professional Certificate,3 - 6 Months,4.7,3.6k,Beginner,https://www.coursera.org/professional-certificates/data-warehouse-engineering,"4,055","['Data Science', 'Relational Database (RDBMS)', 'Database Architecture', 'database (DB) design', 'NoSQL', 'Business Intelligence (BI)', 'Database (DBMS)', 'Postgresql', 'Enterprise Data Warehouse (EDW)', 'MySQL', 'SQL', 'Extract Transform Load (ETL)']","['Master the most up-to-date practical skills and knowledge data warehouse engineers use in their daily roles', 'Learn how to deploy, manage, secure, operationalize, monitor and optimize relational database systems like MySQL, PostgreSQL, and BD2', 'Develop working knowledge of various types of SQL and queries to access and manipulate data in databases', 'Design and populate data warehouses and analyze the data with Business Intelligence (BI) tools like Cognos Analytics']","Prepare for a career in the field of data warehousing. In this program, you’ll learn in-demand skills like SQL, Linux, and database architecture to get job-ready in less than 3 months.
Data warehouse engineers design and build large databases called data warehouses, used for data and business analytics. They work closely with data analysts, data scientists, and project management to power analysis that enable insights and inform decision-making. 
This program will teach you the foundational data warehousing skills employers are seeking for entry level data warehouse roles. This program will not only help you start your career in data warehousing, but also provides a strong foundation for future career development in other paths such as Business Intelligence (BI) roles.
You’ll learn the latest tools used by professional data warehouse engineers including Relational Database Management Systems (RDBMS), PostgreSql, and MySQL. Alongside these tools, learn how to use Linux/UNIX shell scripts to automate repetitive tasks and build data pipelines and Extract, Transform and Load (ETL) data. You’ll also work with data warehouses and query them using SQL and BI tools.
When you complete the full program, you’ll have a portfolio of projects and a Professional Certificate from IBM to showcase your expertise. You’ll also earn an IBM Digital badge and will gain access to career resources to help you in your job search, including mock interviews and resume support. 
Applied Learning Project
Each course includes numerous hands-on labs and a project to hone and apply the concepts and skills you learn. By the end of the program, you will have designed, implemented, configured, queried, and maintained numerous databases and created data pipelines using real-world tools and data repositories to build a portfolio of job-ready skills.
You will start by provisioning a database instance on Cloud. Next, you will design databases using Entity-Relationship Diagrams (ERD) and create database objects like tables and keys using MySQL, PostgreSQL and IBM Db2. 
You will then become proficient with querying databases with SQL using SELECT, INSERT, UPDATE and DELETE statements, and learn to filter, sort & aggregate result sets. Next, you will become familiar with common Linux/Unix shell commands and use them to build Bash scripts. 
You will create Data Pipelines for batch and streaming ETL jobs using Apache Airflow and Kafka. Finally, implement data warehouses & create BI dashboards.
",en
55,An Introduction to Programming the Internet of Things (IOT),"University of California, Irvine",Specialization,3 - 6 Months,4.7,19.6k,Beginner,https://www.coursera.org/specializations/iot,"154,449","['Arduino', 'Python Programming', 'Internet Of Things (IOT)', 'Raspberry Pi']",[],"This Specialization covers embedded systems, the Raspberry Pi Platform, and the Arduino environment for building devices that can control the physical world. In the final Capstone Project, you’ll apply the skills you learned by designing, building, and testing a microcontroller-based embedded system, producing a unique final project suitable for showcasing to future employers. Please note that this specialization does not offer discussion forums.
",en
54,An Introduction to Consumer Neuroscience & Neuromarketing,Copenhagen Business School,Course,1 - 3 Months,4.7,3.1k,Beginner,https://www.coursera.org/learn/neuromarketing,"171,277","['Consumer Behaviour', 'Marketing', 'Consumer Neuroscience', 'Neuromarketing']",[],"How do we make decisions as consumers? What do we pay attention to, and how do our initial responses predict our final choices? To what extent are these processes unconscious and cannot be reflected in overt reports? This course will provide you with an introduction to some of the most basic methods in the emerging fields of consumer neuroscience and neuromarketing. You will learn about the methods employed and what they mean. You will learn about the basic brain mechanisms in consumer choice, and how to stay updated on these topics. The course will give an overview of the current and future uses of neuroscience in business.
",en
107,"Brand Management: Aligning Business, Brand and Behaviour",University of London,Course,1 - 3 Months,4.7,919,Beginner,https://www.coursera.org/learn/brand,"15,439","['Corporate Branding', 'Brand Marketing', 'Brand Management', 'Brand Identity']","['Seven design principles for the ‘Blockchain Revolution’', 'Terms such as miner, hash, nonce, consensus mechanism, public key cryptography, cryptoasset, smart contract, DApp, and self-sovereign identity', 'Top 10 challenges for implementing blockchain technology', 'Blockchain applications and use-cases within the financial services industry']","As the Internet was the first digital medium for information, blockchain is the first native digital medium for value.  Blockchain is poised to transform the economy and society at large—redefining the ways we transact online, share ideas, and manage workflows. The financial services sector is a key lever in such transformations. 
This four-course specialization introduces learners to the world of blockchain technology for financial services—including what blockchain is, how it works, and why it is revolutionary. Students learn about various categories of cryptoassets and the ways they can be transacted on a blockchain. They learn how blockchain is transforming the economy and society at large—redefining workflows, global payments, and prosperity. As an outcome of this specialization, students produce a Strategic Action Plan wherein they identify and evaluate a promising application of blockchain technology within the financial services industry.
The Specialization is taught by Don Tapscott and Alex Tapscott, globally-recognized authorities on innovation and technology and authors of the best-selling book, “Blockchain Revolution.” It also includes various industry experts and practitioners who will share their experiences within the blockchain ecosystem.
Applied Learning Project
Upon completion of this Specialization, learners will produce a Strategic Action Plan, in which you identify and evaluate a promising application of blockchain technology within the financial services industry. The goals of this project are twofold: One, it’s for you to identify a specific need or problem within the financial services industry that can potentially be solved using blockchain technology. Two, it’s for you to investigate possible solutions to this problem, and to develop a strategic plan for how these solutions might be executed. You will accomplish different project milestones each week, and will be introduced to several tools to organize your findings.
",en
14,AI Product Management,Duke University,Specialization,3 - 6 Months,4.7,342,Beginner,https://www.coursera.org/specializations/ai-product-management-duke,"19,086","['Data Science', 'Predictive Modelling', 'Artificial Neural Network', 'Ethics', 'Artificial Intelligence (AI)', 'Machine Learning', 'Product Management', 'product design', 'User Experience (UX)', 'Modeling', 'Privacy', 'Project Management']","['Identify when and how machine learning can applied to solve problems', 'Apply human-centered design practices to design AI product experiences that protect privacy and meet ethical standards', 'Lead machine learning projects using the data science process and best practices from industry']","Organizations in every industry are accelerating their use of artificial intelligence and machine learning to create innovative new products and systems.  This requires professionals across a range of functions, not just strictly within the data science and data engineering teams, to understand when and how AI can be applied, to speak the language of data and analytics, and to be capable of working in cross-functional teams on machine learning projects.
This Specialization provides a foundational understanding of how machine learning works and when and how it can be applied to solve problems.  Learners will build skills in applying the data science process and industry best practices to lead machine learning projects, and develop competency in designing human-centered AI products which ensure privacy and ethical standards. The courses in this Specialization focus on the intuition behind these technologies, with no programming required, and merge theory with practical information including best practices from industry.  Professionals and aspiring professionals from a diverse range of industries and functions, including product managers and product owners, engineering team leaders, executives, analysts and others will find this program valuable.   
Applied Learning Project
Learners will implement three projects throughout the course of this Specialization:
1) In Course 1, you will complete a hands-on project where you will create a machine learning model to solve a simple problem (no coding necessary) and assess your model's performance.
2) In Course 2, you will identify and frame a problem of interest, design a machine learning system which can help solve it, and begin the development of a project plan.
3) In Course 3, you will perform a basic user experience design exercise for your ML-based solution and analyze the relevant ethical and privacy considerations of the project.
",en
258,Digital Manufacturing & Design Technology,University at Buffalo,Specialization,3 - 6 Months,4.7,595,Beginner,https://www.coursera.org/specializations/digital-manufacturing-design-technology,"79,172","['Artificial Intelligence (AI)', 'Digital Design', 'Manufacturing Engineer', 'Industry 4.0']",[],"Ce cours est conçu pour accompagner toutes les personnes qui veulent avoir un impact positif dans la société, mais qui ne savent pas comment agir. Quel que soit votre âge ou votre formation académique, ce cours vous aidera à trouver la voie qui vous correspond pour faire bouger les lignes ! Vous apprendrez comment passer de l’envie à l’idée, et de l’idée à l’action.
",en
50,Algorithms for Battery Management Systems,University of Colorado Boulder,Specialization,3 - 6 Months,4.7,2.4k,Intermediate,https://www.coursera.org/specializations/algorithms-for-battery-management-systems,"21,805","['Design equivalent-circuit models for lithium-ion battery cells', 'Implement state-of-charge estimators for lithium-ion battery cells', 'Understand how lithium-ion battery cells work and basic requirements of battery-management systems', 'Implement state-of-health estimators for lithium-ion battery cells', 'Understand balancing requirements and implement power estimators for lithium-ion battery packs']","['How to design equivalent-circuit models for lithium-ion battery cells', 'How to implement state-of-charge (SOC) estimators for lithium-ion battery cells', 'How to implement state-of-health (SOH) estimators for lithium-ion battery cells', 'How to design balancers and power-limits estimators for lithium-ion battery packs']","In this specialization, you will learn the major functions that must be performed by a battery management system, how lithium-ion battery cells work and how to model their behaviors mathematically, and how to write algorithms (computer methods) to estimate state-of-charge, state-of-health, remaining energy, and available power, and how to balance cells in a battery pack. 
Applied Learning Project
Learners will start with supplied code templates (in the Octave/MATLAB language) to build their own code to simulate lithium-ion battery cells and packs, and to estimate battery cell state-of-charge, state-of-health (capacity and resistance), remaining energy, and available power. 
",en
507,Improving Communication Skills,University of Pennsylvania,Course,1 - 4 Weeks,4.7,1.9k,Beginner,https://www.coursera.org/learn/wharton-communication-skills,"135,437","['goal setting', 'Communication', 'Negotiation', 'Deception']",[],"Learn how to communicate more effectively at work and achieve your goals. Taught by award-winning Wharton professor and best-selling author Maurice Schweitzer, Improving Communications Skills is an essential course designed to give you both the tools you need to improve your communication skills, and the most successful strategies for using them to your advantage. You'll learn how to discover if someone is lying (and how to react if they are), how to develop trust, the best method of communication for negotiation, and how to apologize. You'll also learn when to cooperate and when to compete, how to create persuasive messages, ask thoughtful questions, engage in active listening, and choose the right medium (face-to-face conversation, video conference, phone call, or email) for your messages. By the end of the course, you'll be able to understand what others want, respond strategically to their wants and needs, craft convincing and clear messages, and develop the critical communication skills you need to get ahead in business and in life.
",en
498,IBM z/OS Mainframe Practitioner,IBM,Professional Certificate,1 - 3 Months,4.7,1.1k,Intermediate,https://www.coursera.org/professional-certificates/ibm-z-mainframe,"7,305","['Linux', 'Mainframe', 'z systems', 'security', 'IBM Z']",[],"This Professional Certificate is intended to provide the foundational skills required to launch a career in the enterprise platform that powers over 68% of worldwide transactions. Companies around the world are searching for these skills to run their critical system workloads. In this series of courses, the learner will be introduced to various operating systems, mainframe applications, and get real-time hands-on experience on an IBM Z server. The skills acquired on completion of this Professional Certificate allows the learner to pursue a career as a mainframe application developer, system programmer, system administrator, or a DBA Practitioner. 
There are three courses in this specialisation, please be sure to complete all three in order to maximise your time and effort.
Course 1: Introduction to Enterprise Computing 
Course 2 : Getting Started on Mainframe with z/OS Commands and Panels 
Course 3 : Basic System Programming on IBM Z 
On successful completion of this professional certificate, the learners will be eligible to claim the IBM z/OS Mainframe Practitioner Professional Certificate badge. More information can be found here Opens in a new tab
Applied Learning Project
This specialization is intended to kick-off your career in the enterprise platform that powers over 68% of world wide transactions. Learners will build complete foundational skills in IBM Z hardware and software, especially around z/OS and System Administration. This course includes hands-on labs on a real IBM Z server (no simulations), giving the learner real world experience. 
",en
44,Agile with Atlassian Jira,Atlassian,Course,1 - 4 Weeks,4.7,8.3k,Beginner,https://www.coursera.org/learn/agile-atlassian-jira,"282,500","['Project Management', 'Agile Management', 'work management', 'Scrum (Software Development)']","['Basics of agile methodologies (scrumand and kanban)', 'How to create and manage agile boards in Jira Software Cloud', 'How to apply agile practices in Jira Software Cloud']","This course discusses common foundational principles and practices used by agile methodologies, providing you with a flexible set of tools to use in your role (e.g. product owner, scrum master, project manager, team member) on an agile team. Learn agile and lean principles, including kanban and scrum, and use Jira Software Cloud as the tool to apply hands-on exercises in these topics. The course includes instruction on company-managed and team-managed Jira projects. 
After completing this course, you will have a strong foundational understanding of agile principles and practices and hands-on experience with Jira Software Cloud. Site administrators will be able to perform basic administration tasks. You will be able to continuously configure your Jira projects to match your team's custom agile methodology.

Once completing this course, you will be prepared to earn your first Atlassian credential: https://go.atlassian.com/coursera-apb-330

*You can use a free Jira Software Cloud site to complete the hands-on labs associated with this course. This will require a Windows, Mac, or Linux computer.
",en
265,Digital Transformation Using AI/ML with Google Cloud,Google Cloud,Specialization,3 - 6 Months,4.7,5k,Beginner,https://www.coursera.org/specializations/digital-transformation-using-ai-ml-with-google-cloud,"179,980","['Organizational Culture', 'Business Transformation', 'Business Value', 'Business Strategy', 'Business Case Analysis']","['How to create the actionable focus to successfully manage your product  ', 'How to focus your work using modern product management methods  ', 'How to manage new products and explore new product ideas ', 'How to manage and amplify existing products  ']","Not so long ago, the job of product manager was about assessing market data, creating requirements, and managing the hand-off to sales/marketing. Maybe you’d talk to a customer somewhere in there and they’d tell you what features they wanted. But companies that manage product that way are dying.
Being a product person today is a new game, and product managers are at the center of it. Today, particularly if your product is mostly digital, you might update it several times a day. Massive troves of data are available for making decisions and, at the same time, deep insights into customer motivation and experience are more important than ever. The job of the modern product manager is to charter a direction and create a successful working environment for all the actors involved in product success.  It’s not a simple job or an easy job, but it is a meaningful job where you’ll be learning all the time. 

This course will help you along your learning journey and prepare you with the skills and perspective you need to:

Create the actionable focus to successfully manage your product (week 1)
Focus your work using modern product management methods (week 2)
Manage new products and explore new product ideas (week 3)
Manage and amplify existing products (week 4)

This course is ideal for current product or general  managers interested in today's modern product management methods.

Please note that there are new additions to this course and subtitles for these videos will soon be available. 

This course was developed with the generous support of the Batten Institute at UVA’s Darden School of Business. The Batten Institute’s mission is to improve the world through entrepreneurship and innovation: www.batteninstitute.org.
",en
264,Digital Technologies and the Future of Manufacturing,University of Michigan,Specialization,1 - 3 Months,4.7,9.1k,Beginner,https://www.coursera.org/specializations/digital-technologies-future-of-manufacturing,"55,794","['Manufacturing Process Management', 'Bussiness', 'Industrial Internet of Things (IIoT)', 'technology']","['Create and manage a team charter that drives alignment and autonomy', 'Lead from the front with actionable design narrative on your customers', 'Create a culture of experimentation with hypothesis-driven development', 'Instrument relevant, actionable analytics into your product program ']","This Specialization is intended for both current and new product managers working in digital who want to apply a portfolio of modern practices to developing their products and teams. Through five courses, you will cover applications of product design, hypothesis-driven development and agile, all at the heart of modern product management.
Applied Learning Project
Learners will go from idea to testable product hypotheses to team charter over the course of the specialization - essentially, the preparation a product manager spinning up a new program would execute. Specifically, you'll draft a focal positioning statement, personas, jobs-to-be-done, value proposition hypotheses, user stories, and integrate them into a team charter.
",en
